,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Sesn1.9,0.181352324,0.096371233,0.069,0.057,1,9,Sesn1
Mfap3.9,0.181361962,0.040483928,0.059,0.075,1,9,Mfap3
Itga9.9,0.18151626,-0.016739186,0.056,0.071,1,9,Itga9
Plscr2.9,0.18153714,0.06683838,0.049,0.039,1,9,Plscr2
Ctsz.9,0.181564374,0.042183548,0.378,0.437,1,9,Ctsz
Gm43794.9,0.181610367,-0.019626403,0.002,0.006,1,9,Gm43794
Unk.9,0.181774162,-0.016493326,0.031,0.043,1,9,Unk
Btd.9,0.181802084,0.034898963,0.069,0.087,1,9,Btd
Decr1.9,0.181807405,0.029182891,0.108,0.131,1,9,Decr1
Dhrs13.9,0.181864427,0.004326492,0.007,0.013,1,9,Dhrs13
Ap1g2.9,0.182004792,-0.008300363,0.007,0.013,1,9,Ap1g2
Taf2.9,0.182011038,-0.00817273,0.067,0.084,1,9,Taf2
Ccdc102a.9,0.182077352,0.117964604,0.089,0.077,1,9,Ccdc102a
Cyp2j9.9,0.182154038,0.03626102,0.038,0.029,1,9,Cyp2j9
Myorg.9,0.182221493,-0.014517706,0.018,0.027,1,9,Myorg
Dip2c.9,0.18223603,0.023858504,0.057,0.074,1,9,Dip2c
Nphp3.9,0.182252746,-0.020879187,0.011,0.019,1,9,Nphp3
Zfp839.9,0.182417754,0.032098849,0.038,0.029,1,9,Zfp839
Fxyd7.9,0.182506534,0.029352226,0.008,0.004,1,9,Fxyd7
Tmem131.9,0.182535351,0.018095841,0.09,0.111,1,9,Tmem131
Nipsnap2.9,0.182576062,0.025818675,0.092,0.113,1,9,Nipsnap2
Trappc2l.9,0.182585411,0.060582809,0.146,0.177,1,9,Trappc2l
Gm43727.9,0.182660215,0.028248769,0.008,0.004,1,9,Gm43727
Endog.9,0.182701353,-0.010930998,0.007,0.013,1,9,Endog
Setd1a.9,0.182736149,0.005504728,0.026,0.037,1,9,Setd1a
Arhgap45.9,0.182744682,-0.009915747,0.002,0.006,1,9,Arhgap45
mt-Tl2.9,0.182879926,0.020626108,0.008,0.004,1,9,mt-Tl2
Rgp1.9,0.182894242,-0.009998001,0.016,0.025,1,9,Rgp1
Clic6.9,0.182904303,-0.005009295,0.002,0.006,1,9,Clic6
Neto1.9,0.182924763,-0.010420523,0,0.003,1,9,Neto1
Gm43312.9,0.182924763,-0.011717985,0,0.003,1,9,Gm43312
Blnk.9,0.182924763,-0.01307149,0,0.003,1,9,Blnk
Gm45338.9,0.182924763,-0.006291377,0,0.003,1,9,Gm45338
Rbm47.9,0.182924763,-0.006658616,0,0.003,1,9,Rbm47
Inava.9,0.182924763,-0.006872347,0,0.003,1,9,Inava
D930030I03Rik.9,0.182924763,-0.006896216,0,0.003,1,9,D930030I03Rik
Gm49463.9,0.182924763,-0.00764114,0,0.003,1,9,Gm49463
3010003L21Rik.9,0.182924763,-0.008018862,0,0.003,1,9,3010003L21Rik
Gp1bb.9,0.182924763,-0.008486267,0,0.003,1,9,Gp1bb
Gm37598.9,0.182924763,-0.009523349,0,0.003,1,9,Gm37598
Angptl6.9,0.182924763,-0.010339749,0,0.003,1,9,Angptl6
Plaat1.9,0.182924763,-0.010659589,0,0.003,1,9,Plaat1
Gm45251.9,0.182924763,-0.010949344,0,0.003,1,9,Gm45251
Col26a1.9,0.182924763,-0.016395092,0,0.003,1,9,Col26a1
Tmod4.9,0.182924763,-0.024161002,0,0.003,1,9,Tmod4
Gm4419.9,0.182945397,0.058907608,0.007,0.003,1,9,Gm4419
Gm6085.9,0.182946314,-0.00630008,0.003,0.008,1,9,Gm6085
Gm8925.9,0.182946314,-0.008656869,0.003,0.008,1,9,Gm8925
Smoc1.9,0.183063282,-0.009362039,0.003,0.008,1,9,Smoc1
Jade2.9,0.183196427,-0.026570332,0.02,0.029,1,9,Jade2
Pus7.9,0.183217014,0.011895403,0.053,0.068,1,9,Pus7
Rb1cc1.9,0.183249312,0.010985324,0.259,0.304,1,9,Rb1cc1
Sec16b.9,0.183541373,0.002656983,0.046,0.06,1,9,Sec16b
Pmvk.9,0.183547319,-0.007187407,0.033,0.045,1,9,Pmvk
Ccdc93.9,0.183589939,0.019960489,0.031,0.043,1,9,Ccdc93
Ust.9,0.183615864,0.052099012,0.062,0.08,1,9,Ust
Ddx23.9,0.18370677,-0.009918709,0.128,0.153,1,9,Ddx23
Nr1d1.9,0.183732486,-0.019549403,0.01,0.017,1,9,Nr1d1
Zfp532.9,0.183787902,0.003395608,0.025,0.035,1,9,Zfp532
5031434O11Rik.9,0.183799086,0.023826443,0.015,0.009,1,9,5031434O11Rik
Snu13.9,0.183846955,-0.019703243,0.144,0.17,1,9,Snu13
Map3k14.9,0.183910395,-0.020337307,0.023,0.033,1,9,Map3k14
2010204K13Rik.9,0.184064218,-0.011775294,0.005,0.01,1,9,2010204K13Rik
Tmtc4.9,0.184081241,-0.020035899,0.025,0.035,1,9,Tmtc4
Arrdc1.9,0.184261461,-0.0157793,0.028,0.039,1,9,Arrdc1
Mapkapk5.9,0.184420748,-0.003524957,0.005,0.01,1,9,Mapkapk5
Frat2.9,0.184441285,-0.019861585,0.007,0.013,1,9,Frat2
Usp37.9,0.18457394,-0.024884442,0.044,0.058,1,9,Usp37
Pip4k2b.9,0.184594242,0.010101541,0.049,0.064,1,9,Pip4k2b
Gm43268.9,0.184727926,0.015939108,0.007,0.003,1,9,Gm43268
AY512931.9,0.184796702,0.031560854,0.005,0.002,1,9,AY512931
Cnksr3.9,0.184800746,0.015051525,0.008,0.015,1,9,Cnksr3
Gm32592.9,0.184827629,0.014261394,0.005,0.002,1,9,Gm32592
Inpp5e.9,0.184836126,0.054911642,0.018,0.012,1,9,Inpp5e
mt-Nd6.9,0.185061686,0.043579681,0.55,0.577,1,9,mt-Nd6
Arl14ep.9,0.185081288,0.030321901,0.051,0.066,1,9,Arl14ep
Ccdc88b.9,0.185415972,0.011356984,0.005,0.002,1,9,Ccdc88b
Gm44190.9,0.185446976,0.054565704,0.005,0.002,1,9,Gm44190
Cyp2s1.9,0.18554001,0.013738706,0.005,0.002,1,9,Cyp2s1
Arhgef12.9,0.185764565,0.010878775,0.21,0.245,1,9,Arhgef12
Gm46430.9,0.185777652,0.000768547,0.018,0.027,1,9,Gm46430
Nsg1.9,0.185796024,0.017990367,0.094,0.115,1,9,Nsg1
Rnf31.9,0.185804849,-0.018050763,0.036,0.048,1,9,Rnf31
Ift52.9,0.185918581,0.010266621,0.054,0.069,1,9,Ift52
Eng.9,0.185950433,0.106700931,0.102,0.089,1,9,Eng
Nedd9.9,0.185997296,-0.018805648,0.039,0.052,1,9,Nedd9
Tbck.9,0.186073003,-0.022119141,0.043,0.056,1,9,Tbck
Ppp1r14c.9,0.186137476,0.015882006,0.007,0.003,1,9,Ppp1r14c
Atmin.9,0.186230051,0.00425245,0.016,0.025,1,9,Atmin
4833422C13Rik.9,0.186277844,-0.005569387,0.008,0.015,1,9,4833422C13Rik
Gm12251.9,0.186287427,-0.004166852,0.005,0.01,1,9,Gm12251
Ckm.9,0.186336971,-0.316993484,0.028,0.02,1,9,Ckm
Api5.9,0.186337584,0.040723519,0.069,0.087,1,9,Api5
Mib1.9,0.186393445,0.017059407,0.097,0.117,1,9,Mib1
Gm42480.9,0.186435854,-0.014949981,0.002,0.006,1,9,Gm42480
Thoc5.9,0.186455106,-0.022066001,0.041,0.054,1,9,Thoc5
Mtfr2.9,0.186456198,-0.011298506,0.002,0.006,1,9,Mtfr2
Pmf1.9,0.186662683,-0.00653842,0.008,0.015,1,9,Pmf1
Wrb.9,0.186707898,-0.000330483,0.036,0.048,1,9,Wrb
Galnt17.9,0.186731545,0.166053448,0.115,0.103,1,9,Galnt17
Endov.9,0.186854017,-0.013175155,0.01,0.017,1,9,Endov
Cdc73.9,0.186946784,0.02628974,0.082,0.101,1,9,Cdc73
Nxnl2.9,0.186985715,-0.002475174,0.002,0.006,1,9,Nxnl2
Arpc2.9,0.186992097,-0.018516576,0.565,0.629,1,9,Arpc2
Tulp3.9,0.187190921,-0.023247637,0.034,0.047,1,9,Tulp3
Adamts5.9,0.187191543,-0.073962602,0.53,0.572,1,9,Adamts5
Flicr.9,0.187287889,-0.009974812,0,0.003,1,9,Flicr
Gm49041.9,0.187287889,-0.0103401,0,0.003,1,9,Gm49041
Epsti1.9,0.187287889,-0.00719184,0,0.003,1,9,Epsti1
Rpl10-ps2.9,0.187287889,-0.00720379,0,0.003,1,9,Rpl10-ps2
A330035P11Rik.9,0.187287889,-0.007775659,0,0.003,1,9,A330035P11Rik
Gm4890.9,0.187287889,-0.00785849,0,0.003,1,9,Gm4890
Rbm3-ps.9,0.187287889,-0.008069182,0,0.003,1,9,Rbm3-ps
Ntng2.9,0.187287889,-0.008088868,0,0.003,1,9,Ntng2
Gm2387.9,0.187287889,-0.008473601,0,0.003,1,9,Gm2387
Gm16183.9,0.187287889,-0.009549733,0,0.003,1,9,Gm16183
Ano2.9,0.187287889,-0.009582901,0,0.003,1,9,Ano2
Ube2v1.9,0.187287889,-0.009710258,0,0.003,1,9,Ube2v1
Supt4b.9,0.187287889,-0.009821005,0,0.003,1,9,Supt4b
Stk32c.9,0.187287889,-0.009949879,0,0.003,1,9,Stk32c
Csf3.9,0.187287889,-0.010427125,0,0.003,1,9,Csf3
Gm15852.9,0.187287889,-0.01059657,0,0.003,1,9,Gm15852
Gm10362.9,0.187287889,-0.011540348,0,0.003,1,9,Gm10362
Map7d2.9,0.187287889,-0.021808906,0,0.003,1,9,Map7d2
Tmem186.9,0.187423737,-0.008692522,0.008,0.015,1,9,Tmem186
Spg7.9,0.187507978,0.046099176,0.082,0.102,1,9,Spg7
Lmf1.9,0.187546402,-0.008142409,0.034,0.046,1,9,Lmf1
Pprc1.9,0.187799793,0.037383055,0.051,0.066,1,9,Pprc1
Dnajc27.9,0.187975007,-0.028256782,0.013,0.021,1,9,Dnajc27
Bag6.9,0.188125543,-0.003649425,0.128,0.153,1,9,Bag6
Ctns.9,0.188136251,-0.004893854,0.021,0.031,1,9,Ctns
Mrpl24.9,0.188139086,0.012349805,0.041,0.054,1,9,Mrpl24
Fasn.9,0.188191521,-0.002894813,0.082,0.101,1,9,Fasn
Pex10.9,0.188200432,0.035767621,0.02,0.013,1,9,Pex10
Mettl16.9,0.188224348,-0.026191704,0.079,0.097,1,9,Mettl16
Sf3b5.9,0.188232835,0.040943721,0.202,0.242,1,9,Sf3b5
Hspa12b.9,0.188494952,0.008827221,0.025,0.035,1,9,Hspa12b
Hsd17b12.9,0.188674617,-0.001552594,0.12,0.144,1,9,Hsd17b12
Gsc.9,0.188737503,-0.012471809,0.003,0.008,1,9,Gsc
Wdr83os.9,0.18875527,0.096654491,0.146,0.176,1,9,Wdr83os
Orc6.9,0.188762195,0.043895155,0.072,0.09,1,9,Orc6
Eif2b4.9,0.18887054,0.105110893,0.089,0.076,1,9,Eif2b4
Gm42992.9,0.188898148,-0.013047049,0.007,0.013,1,9,Gm42992
A4galt.9,0.189013679,0.078680405,0.036,0.028,1,9,A4galt
Kcnj15.9,0.18902988,-0.017682364,0.011,0.019,1,9,Kcnj15
2900076A07Rik.9,0.189400122,-0.016457882,0.002,0.006,1,9,2900076A07Rik
Epb41.9,0.189574003,-0.034026979,0.023,0.033,1,9,Epb41
Napb.9,0.189757347,-0.009438091,0.005,0.01,1,9,Napb
Hic1.9,0.189821568,0.129630669,0.108,0.096,1,9,Hic1
6030400A10Rik.9,0.189962511,-0.015049614,0.003,0.008,1,9,6030400A10Rik
Smim24.9,0.190032359,0.051153268,0.016,0.011,1,9,Smim24
Dynlt1a.9,0.1900663,-0.011957025,0.003,0.008,1,9,Dynlt1a
Tmem86a.9,0.190069654,0.030400288,0.015,0.023,1,9,Tmem86a
Mob3a.9,0.190073641,0.034269469,0.048,0.062,1,9,Mob3a
Cnmd.9,0.190139219,-0.021111666,0.005,0.01,1,9,Cnmd
Rnf115.9,0.190298464,0.022446947,0.053,0.067,1,9,Rnf115
Ftl1-ps2.9,0.190332559,-0.01270164,0.002,0.006,1,9,Ftl1-ps2
Herc4.9,0.19033493,0.030030463,0.041,0.054,1,9,Herc4
Trip10.9,0.190678509,0.163896559,0.232,0.224,1,9,Trip10
Ppih.9,0.190726668,0.030214527,0.044,0.058,1,9,Ppih
Terf2.9,0.190790551,0.001573834,0.048,0.061,1,9,Terf2
Hdhd5.9,0.190797043,0.004329794,0.007,0.013,1,9,Hdhd5
Pcnx.9,0.190887968,0.05245891,0.031,0.042,1,9,Pcnx
Fes.9,0.190899812,0.100700578,0.041,0.032,1,9,Fes
Prpf8.9,0.190974816,0.016294555,0.084,0.103,1,9,Prpf8
Gm38009.9,0.190983173,-0.015412813,0.008,0.015,1,9,Gm38009
Mtg2.9,0.191148251,0.099655879,0.041,0.032,1,9,Mtg2
Nox4.9,0.191153924,0.132259022,0.153,0.141,1,9,Nox4
Ralgapa2.9,0.191270696,-0.015361576,0.007,0.013,1,9,Ralgapa2
Il10rb.9,0.191421075,0.02103167,0.102,0.124,1,9,Il10rb
Gm6776.9,0.191515612,0.041301806,0.013,0.008,1,9,Gm6776
Gm43113.9,0.191618404,-0.020052282,0.003,0.008,1,9,Gm43113
Hddc2.9,0.191631306,0.051126967,0.036,0.049,1,9,Hddc2
Rnf111.9,0.191693692,-0.02143545,0.069,0.085,1,9,Rnf111
Olfr432.9,0.191772022,-0.007318689,0,0.003,1,9,Olfr432
Gm45074.9,0.191772022,-0.009232193,0,0.003,1,9,Gm45074
Fancd2.9,0.191772022,-0.010619095,0,0.003,1,9,Fancd2
Raet1d.9,0.191772022,-0.004889709,0,0.003,1,9,Raet1d
Drd4.9,0.191772022,-0.005097101,0,0.003,1,9,Drd4
2410018L13Rik.9,0.191772022,-0.006962742,0,0.003,1,9,2410018L13Rik
Gm16485.9,0.191772022,-0.007684839,0,0.003,1,9,Gm16485
Gm48045.9,0.191772022,-0.007966799,0,0.003,1,9,Gm48045
Artn.9,0.191772022,-0.008165451,0,0.003,1,9,Artn
4930540M05Rik.9,0.191772022,-0.00818585,0,0.003,1,9,4930540M05Rik
Gm36970.9,0.191772022,-0.008928282,0,0.003,1,9,Gm36970
Gm48898.9,0.191772022,-0.009793842,0,0.003,1,9,Gm48898
Sct.9,0.191772022,-0.010153109,0,0.003,1,9,Sct
Proscos.9,0.191772022,-0.010167597,0,0.003,1,9,Proscos
Gm44144.9,0.191772022,-0.011539314,0,0.003,1,9,Gm44144
Elovl7.9,0.191772022,-0.011575356,0,0.003,1,9,Elovl7
Gm21992.9,0.191772022,-0.012056423,0,0.003,1,9,Gm21992
Foxred2.9,0.191772022,-0.013159403,0,0.003,1,9,Foxred2
Csrp3.9,0.191772022,-0.043913764,0,0.003,1,9,Csrp3
Cox6a1.9,0.192044973,-0.028147462,0.575,0.641,1,9,Cox6a1
Letm1.9,0.192125217,0.002359518,0.077,0.095,1,9,Letm1
Tnpo2.9,0.192173077,0.024055323,0.056,0.071,1,9,Tnpo2
Fam189b.9,0.192272232,0.132567296,0.08,0.069,1,9,Fam189b
Snx32.9,0.192338943,-0.017902333,0.016,0.025,1,9,Snx32
Gtf2h3.9,0.192457382,0.009412408,0.025,0.035,1,9,Gtf2h3
Tiam1.9,0.192490629,0.141862637,0.069,0.058,1,9,Tiam1
Gm37968.9,0.192518895,0.018503492,0.01,0.006,1,9,Gm37968
Trappc10.9,0.192523459,0.003575125,0.053,0.067,1,9,Trappc10
Casp7.9,0.192523759,0.041812811,0.028,0.02,1,9,Casp7
Gm15283.9,0.192528215,-0.015111549,0.003,0.008,1,9,Gm15283
Ncoa4.9,0.192549799,-0.019465678,0.008,0.015,1,9,Ncoa4
Ifitm10.9,0.192585335,0.028514263,0.011,0.007,1,9,Ifitm10
Rab36.9,0.192673926,0.042241791,0.02,0.014,1,9,Rab36
Ndufa4.9,0.192711879,0.002026222,0.407,0.469,1,9,Ndufa4
Fryl.9,0.192713566,-0.004857872,0.026,0.037,1,9,Fryl
Scly.9,0.192883708,-0.006573693,0.03,0.04,1,9,Scly
Tubb2a.9,0.192903862,0.147188813,0.404,0.413,1,9,Tubb2a
Tmem181a.9,0.192946176,-0.019399408,0.015,0.023,1,9,Tmem181a
Anapc10.9,0.193345614,0.05657151,0.077,0.096,1,9,Anapc10
Cd99l2.9,0.193417183,-0.017411863,0.089,0.108,1,9,Cd99l2
Mapk12.9,0.193520727,-0.036610044,0.048,0.061,1,9,Mapk12
Zfp963.9,0.193598171,0.023607712,0.011,0.007,1,9,Zfp963
Gemin5.9,0.193846792,-0.007853355,0.021,0.031,1,9,Gemin5
Tdrd7.9,0.193895741,-0.002540185,0.034,0.046,1,9,Tdrd7
Zfat.9,0.193986986,-0.009825666,0.003,0.008,1,9,Zfat
Bcl7a.9,0.194088939,-0.054401282,0.02,0.029,1,9,Bcl7a
Supt3.9,0.194152413,-0.001186428,0.025,0.035,1,9,Supt3
Ddhd2.9,0.194152761,0.014571465,0.082,0.101,1,9,Ddhd2
Pwwp2a.9,0.194153383,-0.0179174,0.043,0.056,1,9,Pwwp2a
Nck1.9,0.194231333,0.158398593,0.166,0.156,1,9,Nck1
Metap1d.9,0.194297622,0.048788446,0.089,0.108,1,9,Metap1d
Zbtb34.9,0.194355412,-0.011091623,0.008,0.015,1,9,Zbtb34
Bcl2l12.9,0.194360674,-0.032385873,0.028,0.038,1,9,Bcl2l12
Cc2d1a.9,0.194365465,-0.0244059,0.023,0.033,1,9,Cc2d1a
F730043M19Rik.9,0.194465644,-0.013513986,0.002,0.006,1,9,F730043M19Rik
Spata7.9,0.194467571,0.044873985,0.018,0.012,1,9,Spata7
Nme7.9,0.194517304,0.00328388,0.007,0.013,1,9,Nme7
Nubp2.9,0.194569915,0.008623098,0.041,0.054,1,9,Nubp2
Clcn2.9,0.19462821,-0.028610045,0.008,0.015,1,9,Clcn2
E2f6.9,0.194630171,-0.003821953,0.023,0.033,1,9,E2f6
Wdr45.9,0.194718466,0.002778653,0.043,0.056,1,9,Wdr45
Lars.9,0.194829075,0.067232338,0.123,0.148,1,9,Lars
Cadm4.9,0.194847418,-0.022711388,0.002,0.006,1,9,Cadm4
Rhod.9,0.194848626,-0.016087215,0.013,0.021,1,9,Rhod
Stk10.9,0.194869652,0.000450703,0.005,0.01,1,9,Stk10
Rsl1.9,0.194869928,-0.010547517,0.007,0.012,1,9,Rsl1
Ubl3.9,0.194959644,0.149637341,0.177,0.166,1,9,Ubl3
Ilkap.9,0.195063543,0.090458484,0.161,0.148,1,9,Ilkap
Zfp959.9,0.195073783,-0.024900205,0.011,0.019,1,9,Zfp959
Tmem168.9,0.195124006,0.001367849,0.039,0.052,1,9,Tmem168
Ebpl.9,0.195208359,0.003353015,0.099,0.119,1,9,Ebpl
Wnt5a.9,0.195270652,-0.039091991,0.113,0.134,1,9,Wnt5a
Hist4h4.9,0.195311676,0.028128683,0.007,0.003,1,9,Hist4h4
Nr1h3.9,0.195338499,-0.034866441,0.026,0.036,1,9,Nr1h3
Slc8b1.9,0.195595402,0.03499817,0.043,0.033,1,9,Slc8b1
Gm8557.9,0.195598821,0.016635586,0.003,0.001,1,9,Gm8557
Gm36975.9,0.195641094,0.022294042,0.003,0.001,1,9,Gm36975
9430092D12Rik.9,0.19570083,-0.021357029,0.003,0.008,1,9,9430092D12Rik
Gm43909.9,0.195725661,0.015417621,0.003,0.001,1,9,Gm43909
Gigyf2.9,0.195777615,0.049299425,0.184,0.217,1,9,Gigyf2
Rasgef1b.9,0.195807653,-0.019581477,0.003,0.008,1,9,Rasgef1b
Adig.9,0.195852562,0.012088072,0.003,0.001,1,9,Adig
A730091E23Rik.9,0.195852562,0.010951887,0.003,0.001,1,9,A730091E23Rik
Gm4035.9,0.195937196,0.007995923,0.003,0.001,1,9,Gm4035
Fbxl21.9,0.195979523,0.014195056,0.003,0.001,1,9,Fbxl21
Dnase1l3.9,0.195979523,0.009581962,0.003,0.001,1,9,Dnase1l3
Tmem74b.9,0.196064197,0.011205464,0.003,0.001,1,9,Tmem74b
Amdhd1.9,0.196191259,0.005609734,0.003,0.001,1,9,Amdhd1
Pcdhb10.9,0.196233626,0.00623879,0.003,0.001,1,9,Pcdhb10
Jmy.9,0.196258967,-0.019808898,0.11,0.131,1,9,Jmy
Dusp15.9,0.196381451,-0.026086197,0,0.003,1,9,Dusp15
Lama3.9,0.196381451,-0.011114764,0,0.003,1,9,Lama3
Gm11249.9,0.196381451,-0.005835421,0,0.003,1,9,Gm11249
Arhgef39.9,0.196381451,-0.006434964,0,0.003,1,9,Arhgef39
Tmem8.9,0.196381451,-0.006515787,0,0.003,1,9,Tmem8
4930597O21Rik.9,0.196381451,-0.007061053,0,0.003,1,9,4930597O21Rik
Camsap3.9,0.196381451,-0.007931466,0,0.003,1,9,Camsap3
Gm14706.9,0.196381451,-0.008040222,0,0.003,1,9,Gm14706
Gm42826.9,0.196381451,-0.008154586,0,0.003,1,9,Gm42826
Rpl31-ps10.9,0.196381451,-0.008224601,0,0.003,1,9,Rpl31-ps10
Rps6ka4.9,0.196381451,-0.008230824,0,0.003,1,9,Rps6ka4
Gm48964.9,0.196381451,-0.008260339,0,0.003,1,9,Gm48964
Gm37534.9,0.196381451,-0.008535708,0,0.003,1,9,Gm37534
Slc5a5.9,0.196381451,-0.008734504,0,0.003,1,9,Slc5a5
Hoxa6.9,0.196381451,-0.008775193,0,0.003,1,9,Hoxa6
Tdrp.9,0.196381451,-0.008989764,0,0.003,1,9,Tdrp
D130062J10Rik.9,0.196381451,-0.00900505,0,0.003,1,9,D130062J10Rik
Gm15696.9,0.196381451,-0.009057825,0,0.003,1,9,Gm15696
Gm28730.9,0.196381451,-0.009170686,0,0.003,1,9,Gm28730
Gm45495.9,0.196381451,-0.009182648,0,0.003,1,9,Gm45495
Gm21055.9,0.196381451,-0.009205698,0,0.003,1,9,Gm21055
E230013L22Rik.9,0.196381451,-0.009380598,0,0.003,1,9,E230013L22Rik
Gm5853.9,0.196381451,-0.009635234,0,0.003,1,9,Gm5853
Hoxb2.9,0.196381451,-0.009663481,0,0.003,1,9,Hoxb2
1700007L15Rik.9,0.196381451,-0.010363923,0,0.003,1,9,1700007L15Rik
Kirrel3.9,0.196381451,-0.011493056,0,0.003,1,9,Kirrel3
Mterf1b.9,0.196381451,-0.012724804,0,0.003,1,9,Mterf1b
Slc2a9.9,0.196381451,-0.013107852,0,0.003,1,9,Slc2a9
Hspb7.9,0.196381451,-0.018212111,0,0.003,1,9,Hspb7
Pcsk1.9,0.196381451,-0.02675568,0,0.003,1,9,Pcsk1
Myl3.9,0.196381451,-0.043588284,0,0.003,1,9,Myl3
Gm5805.9,0.196444083,0.048705566,0.051,0.066,1,9,Gm5805
6720489N17Rik.9,0.196564328,-0.015790762,0.005,0.01,1,9,6720489N17Rik
Hyal3.9,0.196572805,0.003506954,0.003,0.001,1,9,Hyal3
Plxna3.9,0.196604442,0.003090837,0.011,0.019,1,9,Plxna3
Gm36962.9,0.196617916,0.017187427,0.015,0.01,1,9,Gm36962
Adamts9.9,0.196754487,-0.027791401,0.025,0.034,1,9,Adamts9
Snrpb2.9,0.196781665,0.055287339,0.146,0.176,1,9,Snrpb2
Zfp975.9,0.196793581,0.05503095,0.02,0.014,1,9,Zfp975
Dnajc3.9,0.196819674,-0.039868614,0.501,0.556,1,9,Dnajc3
Usp14.9,0.196924312,0.058750929,0.084,0.103,1,9,Usp14
Tufm.9,0.19694851,0.008904672,0.046,0.059,1,9,Tufm
Gm10212.9,0.196997383,-0.000575336,0.003,0.001,1,9,Gm10212
Micu3.9,0.197027036,0.017524518,0.033,0.044,1,9,Micu3
Polr3c.9,0.197032538,-0.004977238,0.023,0.033,1,9,Polr3c
Gpn1.9,0.197107574,0.015224846,0.038,0.05,1,9,Gpn1
Idnk.9,0.197122676,0.015168511,0.071,0.088,1,9,Idnk
Gm37274.9,0.197123979,-0.013527642,0.005,0.01,1,9,Gm37274
Tnrc6a.9,0.197162963,-0.001844164,0.25,0.29,1,9,Tnrc6a
Mrps5.9,0.197541136,0.006396852,0.122,0.145,1,9,Mrps5
Cmbl.9,0.197557232,-0.011308875,0.013,0.021,1,9,Cmbl
Vax2os.9,0.197699987,0.002558065,0.007,0.003,1,9,Vax2os
Zmat5.9,0.197742905,0.056478783,0.031,0.023,1,9,Zmat5
Gm39041.9,0.197787828,-0.018453742,0.002,0.006,1,9,Gm39041
Hsdl1.9,0.197797802,0.035582336,0.036,0.028,1,9,Hsdl1
Cebpd.9,0.197900223,0.016153027,0.681,0.746,1,9,Cebpd
Gm7449.9,0.197928988,0.053003427,0.016,0.011,1,9,Gm7449
Atad1.9,0.197939144,0.0392649,0.09,0.11,1,9,Atad1
Cdc25a.9,0.197946688,0.013573796,0.023,0.033,1,9,Cdc25a
Ninj1.9,0.198029002,0.019514445,0.039,0.052,1,9,Ninj1
Rtca.9,0.198096278,-0.001072281,0.061,0.076,1,9,Rtca
Gm42547.9,0.198114689,-0.008853459,0.003,0.008,1,9,Gm42547
Ankrd42.9,0.198199242,-0.004113432,0.005,0.01,1,9,Ankrd42
Anks1.9,0.198336175,-0.007236002,0.048,0.061,1,9,Anks1
Ywhah.9,0.198387938,0.01447764,0.218,0.257,1,9,Ywhah
Copg2.9,0.198395316,0.003431338,0.025,0.035,1,9,Copg2
Nsmce1.9,0.198421979,0.022641445,0.105,0.127,1,9,Nsmce1
Exosc4.9,0.198557225,0.03319039,0.051,0.065,1,9,Exosc4
Skil.9,0.198710481,0.067971339,0.205,0.239,1,9,Skil
Gm7072.9,0.198738204,0.056438442,0.053,0.068,1,9,Gm7072
Mboat2.9,0.198760117,-0.023088151,0.002,0.006,1,9,Mboat2
St13.9,0.198813555,0.016947627,0.415,0.482,1,9,St13
Gm29107.9,0.198890019,-0.014867057,0.002,0.006,1,9,Gm29107
Mindy4.9,0.198999411,-0.014719493,0.011,0.019,1,9,Mindy4
3000002C10Rik.9,0.199284701,0.025695421,0.005,0.002,1,9,3000002C10Rik
Egln2.9,0.199285921,0.018563911,0.074,0.091,1,9,Egln2
Arid1a.9,0.199306038,0.163235068,0.143,0.132,1,9,Arid1a
Rpl6l.9,0.199361713,0.002482243,0.011,0.019,1,9,Rpl6l
Bcl2l2.9,0.199703296,0.030513679,0.043,0.056,1,9,Bcl2l2
Nudt11.9,0.199964214,0.017852527,0.005,0.002,1,9,Nudt11
Specc1.9,0.200025001,0.006780568,0.026,0.037,1,9,Specc1
Gm14325.9,0.20005073,0.014906045,0.007,0.012,1,9,Gm14325
Stx6.9,0.200233094,0.036683567,0.054,0.069,1,9,Stx6
Gm43379.9,0.20023797,-0.041865801,0.018,0.026,1,9,Gm43379
Fbxo24.9,0.20024259,0.033910755,0.01,0.006,1,9,Fbxo24
Ciz1.9,0.200326357,-0.014127125,0.023,0.032,1,9,Ciz1
Gm39090.9,0.200346293,0.025404977,0.01,0.006,1,9,Gm39090
Fkrp.9,0.200579191,0.012440461,0.025,0.035,1,9,Fkrp
Cldn7.9,0.200580467,0.010007274,0.005,0.002,1,9,Cldn7
Nup85.9,0.200820574,0.007363006,0.076,0.093,1,9,Nup85
Tm9sf1.9,0.200977519,-4.02E-05,0.016,0.025,1,9,Tm9sf1
Sacs.9,0.201071271,-0.011520747,0.011,0.019,1,9,Sacs
AC163616.1.9,0.201088306,-0.027079271,0.005,0.01,1,9,AC163616.1
Slc27a6.9,0.201120675,-0.006607602,0,0.003,1,9,Slc27a6
4932422M17Rik.9,0.201120675,-0.010599739,0,0.003,1,9,4932422M17Rik
Gm15963.9,0.201120675,-0.011333924,0,0.003,1,9,Gm15963
Minar2.9,0.201120675,-0.007072574,0,0.003,1,9,Minar2
Rassf9.9,0.201120675,-0.007669307,0,0.003,1,9,Rassf9
